system,doc_id,field,error_type,gold,pred
regex_baseline,edgar_0001823239_000182323924000032_aex1016xflandersleaseamend,property_type,FN_missed,industrial,
regex_baseline,edgar_0001823239_000182323924000032_aex1016xflandersleaseamend,premises_area_sqft,FN_missed,65006.0,
regex_baseline,edgar_0001823239_000182323924000032_aex1016xflandersleaseamend,lease_end_date,FP_hallucinated,,2021-10-14
regex_baseline,edgar_0001823239_000182323924000032_aex1016xflandersleaseamend,rent_frequency,FP_hallucinated,,monthly
regex_baseline,edgar_0001823239_000182323924000032_aex1017xflandersleaseamend,landlord_name,FN_missed,10240 flanders investors llc,
regex_baseline,edgar_0001823239_000182323924000032_aex1017xflandersleaseamend,tenant_name,FN_missed,trilink biotechnologies llc,
regex_baseline,edgar_0001823239_000182323924000032_aex1017xflandersleaseamend,property_address,FN_missed,10240 flanders court and 10247 flanders court san diego california,
regex_baseline,edgar_0001823239_000182323924000032_aex1017xflandersleaseamend,property_type,FN_missed,industrial,
regex_baseline,edgar_0001823239_000182323924000032_aex1017xflandersleaseamend,premises_area_sqft,FN_missed,65006.0,
regex_baseline,edgar_0001823239_000182323924000032_aex1017xflandersleaseamend,lease_end_date,FP_hallucinated,,2022-10-01
regex_baseline,edgar_0001841425_000121390024027258_ea020147501ex10-22-verde,landlord_name,FN_missed,hillsborough park l l c,
regex_baseline,edgar_0001841425_000121390024027258_ea020147501ex10-22-verde,tenant_name,FN_missed,bluescape clean fuels llc,
regex_baseline,edgar_0001841425_000121390024027258_ea020147501ex10-22-verde,property_type,FP_FN_wrong_value,industrial,commercial
regex_baseline,edgar_0001841425_000121390024027258_ea020147501ex10-22-verde,premises_area_sqft,FN_missed,34388.0,
regex_baseline,edgar_0001841425_000121390024027258_ea020147501ex10-22-verde,lease_end_date,FP_hallucinated,,2026-04-30
regex_baseline,edgar_0001841425_000121390024027258_ea020147501ex10-22-verde,base_rent_amount,FP_hallucinated,,27223.83
regex_baseline,edgar_0001841425_000121390024027258_ea020147501ex10-22-verde,rent_frequency,FP_hallucinated,,monthly
regex_baseline,edgar_0001872525_000121390023044681_ea179615ex10-1-stranandco,landlord_name,FN_missed,miller family walpole llc,
regex_baseline,edgar_0001872525_000121390023044681_ea179615ex10-1-stranandco,tenant_name,FN_missed,stran company inc,
regex_baseline,edgar_0001872525_000121390023044681_ea179615ex10-1-stranandco,property_address,FN_missed,290 south street walpole norfolk county massachusetts 02081,
regex_baseline,edgar_0001872525_000121390023044681_ea179615ex10-1-stranandco,lease_start_date,FP_FN_wrong_value,2023-06-01,2023-05-31
regex_baseline,edgar_0001872525_000121390023044681_ea179615ex10-1-stranandco,lease_end_date,FP_FN_wrong_value,2033-05-31,2028-05-31
regex_baseline,edgar_0001872525_000121390023044681_ea179615ex10-1-stranandco,term_length_months,FN_missed,120,
regex_baseline,edgar_0001872525_000121390023044681_ea179615ex10-1-stranandco,base_rent_amount,FP_FN_wrong_value,14962.5,186803.82
regex_baseline,edgar_0001872525_000121390023044681_ea179615ex10-1-stranandco,rent_frequency,FP_FN_wrong_value,monthly,annual
regex_baseline,edgar_0001899287_000189928723000037_leaseagreementdatedapril15,landlord_name,FN_missed,starboard platform brighton jv llc,
regex_baseline,edgar_0001899287_000189928723000037_leaseagreementdatedapril15,tenant_name,FN_missed,amprius technologies inc,
regex_baseline,edgar_0001899287_000189928723000037_leaseagreementdatedapril15,property_address,FN_missed,18875 east bromley lane brighton colorado 80601,
regex_baseline,edgar_0001899287_000189928723000037_leaseagreementdatedapril15,premises_area_sqft,FP_FN_wrong_value,774155.0,1280071.0
regex_baseline,edgar_0001899287_000189928723000037_leaseagreementdatedapril15,lease_end_date,FP_hallucinated,,2039-05-31
regex_baseline,edgar_0001899287_000189928723000037_leaseagreementdatedapril15,base_rent_amount,FP_hallucinated,,454276.25
regex_baseline,edgar_0001899287_000189928723000037_leaseagreementdatedapril15,rent_frequency,FP_hallucinated,,annual
ner_hybrid,edgar_0000024741_000120677424000271_glw4309191-ex103,landlord_name,FP_FN_wrong_value,ba leasing bsc llc,solar technology llc
ner_hybrid,edgar_0000024741_000120677424000271_glw4309191-ex103,tenant_name,FP_FN_wrong_value,solar technology llc,ba leasing bsc
ner_hybrid,edgar_0000024741_000120677424000271_glw4309191-ex103,property_address,FP_FN_wrong_value,town 12 north range 2 east richland township saginaw county michigan,delaware
ner_hybrid,edgar_0000024741_000120677424000271_glw4309191-ex103,property_type,FN_missed,industrial,
ner_hybrid,edgar_0000024741_000120677424000271_glw4309191-ex103,rent_frequency,FN_missed,monthly,
ner_hybrid,edgar_0000029332_000002933224000020_ex10-53leaseagreementbetwe,property_type,FN_missed,commercial,
ner_hybrid,edgar_0000029332_000002933224000020_ex10-53leaseagreementbetwe,premises_area_sqft,FN_missed,294020.0,
ner_hybrid,edgar_0000029332_000002933224000020_ex10-53leaseagreementbetwe,term_length_months,FN_missed,120,
ner_hybrid,edgar_0000029332_000002933224000020_ex10-53leaseagreementbetwe,base_rent_amount,FN_missed,1495660.0,
ner_hybrid,edgar_0000029332_000002933224000020_ex10-53leaseagreementbetwe,rent_frequency,FN_missed,annual,
ner_hybrid,edgar_0000768835_000076883523000091_ex102biglotslease,landlord_name,FP_FN_wrong_value,bankers commercial corporation,less
ner_hybrid,edgar_0000768835_000076883523000091_ex102biglotslease,tenant_name,FP_FN_wrong_value,avdc llc,less
ner_hybrid,edgar_0000768835_000076883523000091_ex102biglotslease,property_type,FN_missed,commercial,
ner_hybrid,edgar_0000768835_000076883523000091_ex102biglotslease,lease_start_date,FN_missed,2023-03-15,
ner_hybrid,edgar_0000768835_000076883523000091_ex102biglotslease,lease_end_date,FN_missed,2028-03-15,
ner_hybrid,edgar_0000768835_000076883523000091_ex102biglotslease,term_length_months,FN_missed,60,
ner_hybrid,edgar_0000879911_000121390023051014_ea180790ex10-1-applied,tenant_name,FP_FN_wrong_value,campus research corporation,university of arizona
ner_hybrid,edgar_0000879911_000121390023051014_ea180790ex10-1-applied,property_address,FP_hallucinated,,arizona
ner_hybrid,edgar_0000879911_000121390023051014_ea180790ex10-1-applied,property_type,FN_missed,industrial,
ner_hybrid,edgar_0000879911_000121390023051014_ea180790ex10-1-applied,lease_start_date,FN_missed,1994-08-05,
ner_hybrid,edgar_0000879911_000121390023051014_ea180790ex10-1-applied,lease_end_date,FN_missed,2033-07-31,
ner_hybrid,edgar_0000879911_000121390023051617_ea180931ex10-1-applied,landlord_name,FP_FN_wrong_value,campus research corporation,ene
ner_hybrid,edgar_0000879911_000121390023051617_ea180931ex10-1-applied,tenant_name,FP_FN_wrong_value,applied energetics inc,in
ner_hybrid,edgar_0000879911_000121390023051617_ea180931ex10-1-applied,property_address,FP_hallucinated,,arizona
ner_hybrid,edgar_0000879911_000121390023051617_ea180931ex10-1-applied,property_type,FN_missed,commercial,
ner_hybrid,edgar_0000879911_000121390023051617_ea180931ex10-1-applied,premises_area_sqft,FN_missed,18180.0,
ner_hybrid,edgar_0000879911_000121390023051617_ea180931ex10-1-applied,lease_start_date,FN_missed,2021-03-15,
ner_hybrid,edgar_0000879911_000121390023051617_ea180931ex10-1-applied,lease_end_date,FN_missed,2028-07-31,
ner_hybrid,edgar_0000879911_000121390023051617_ea180931ex10-1-applied,base_rent_amount,FN_missed,17825.33,
ner_hybrid,edgar_0000879911_000121390023051617_ea180931ex10-1-applied,rent_frequency,FN_missed,monthly,
ner_hybrid,edgar_0000895464_000164033423000632_yubo-ex101,landlord_name,FP_FN_wrong_value,sichuan anyi hengke technology co ltd,h
ner_hybrid,edgar_0000895464_000164033423000632_yubo-ex101,tenant_name,FP_FN_wrong_value,yubo jingzhi biotechnology chengdu co ltd,sichuan anyi hengke technology co
ner_hybrid,edgar_0000895464_000164033423000632_yubo-ex101,property_address,FP_hallucinated,,furong avenue
ner_hybrid,edgar_0000895464_000164033423000632_yubo-ex101,property_type,FN_missed,commercial,
ner_hybrid,edgar_0000895464_000164033423000632_yubo-ex101,premises_area_sqft,FN_missed,1282.34,
ner_hybrid,edgar_0000895464_000164033423000632_yubo-ex101,lease_start_date,FN_missed,2021-09-01,
ner_hybrid,edgar_0000895464_000164033423000632_yubo-ex101,lease_end_date,FN_missed,2026-02-28,
ner_hybrid,edgar_0000895464_000164033423000632_yubo-ex101,term_length_months,FN_missed,54,
ner_hybrid,edgar_0000895464_000164033423000632_yubo-ex101,base_rent_amount,FN_missed,330844.0,
ner_hybrid,edgar_0000895464_000164033423000632_yubo-ex101,rent_frequency,FN_missed,annual,
ner_hybrid,edgar_0000899923_000089992324000018_phasei-leaseterminationagr,tenant_name,FP_FN_wrong_value,myriad genetics inc,utah ii
ner_hybrid,edgar_0000899923_000089992324000018_phasei-leaseterminationagr,property_address,FP_FN_wrong_value,320 wakara way salt lake city utah,delaware
ner_hybrid,edgar_0000899923_000089992324000018_phasei-leaseterminationagr,property_type,FN_missed,commercial,
ner_hybrid,edgar_0000899923_000089992324000018_phasei-leaseterminationagr,premises_area_sqft,FN_missed,48483.0,
ner_hybrid,edgar_0000899923_000089992324000018_phasei-leaseterminationagr,lease_start_date,FN_missed,2016-02-03,
ner_hybrid,edgar_0000899923_000089992324000018_phasei-leaseterminationagr,lease_end_date,FN_missed,2025-12-31,
ner_hybrid,edgar_0000899923_000089992324000018_phaseii-leaseterminationag,tenant_name,FP_FN_wrong_value,myriad genetics inc,utah ii
ner_hybrid,edgar_0000899923_000089992324000018_phaseii-leaseterminationag,property_address,FP_FN_wrong_value,320 wakara way salt lake city utah,delaware
ner_hybrid,edgar_0000899923_000089992324000018_phaseii-leaseterminationag,property_type,FN_missed,commercial,
ner_hybrid,edgar_0000899923_000089992324000018_phaseii-leaseterminationag,premises_area_sqft,FN_missed,48635.0,
ner_hybrid,edgar_0000899923_000089992324000018_phaseii-leaseterminationag,lease_start_date,FN_missed,2016-02-03,
ner_hybrid,edgar_0000899923_000089992324000018_phaseii-leaseterminationag,lease_end_date,FN_missed,2023-12-18,
ner_hybrid,edgar_0001017303_000114036124013040_ef20015290-ex10-16,landlord_name,FP_FN_wrong_value,bomax properties llc,bomax prop
ner_hybrid,edgar_0001017303_000114036124013040_ef20015290-ex10-16,tenant_name,FP_FN_wrong_value,transact technologies incorporated,llc
ner_hybrid,edgar_0001017303_000114036124013040_ef20015290-ex10-16,property_address,FP_hallucinated,,new york
ner_hybrid,edgar_0001017303_000114036124013040_ef20015290-ex10-16,property_type,FN_missed,commercial,
ner_hybrid,edgar_0001017303_000114036124013040_ef20015290-ex10-16,premises_area_sqft,FN_missed,73887.0,
ner_hybrid,edgar_0001017303_000114036124013040_ef20015290-ex10-16,lease_start_date,FN_missed,2001-07-18,
ner_hybrid,edgar_0001017303_000114036124013040_ef20015290-ex10-16,lease_end_date,FN_missed,2011-07-18,
ner_hybrid,edgar_0001017303_000114036124013040_ef20015290-ex10-16,term_length_months,FN_missed,120,
ner_hybrid,edgar_0001017303_000114036124013040_ef20015290-ex10-16,base_rent_amount,FN_missed,517208.0,
ner_hybrid,edgar_0001017303_000114036124013040_ef20015290-ex10-16,rent_frequency,FN_missed,annual,
ner_hybrid,edgar_0001040161_000104016124000010_sanjoseleaseamendmentex1019,landlord_name,FP_FN_wrong_value,hudson concourse llc,hudson co
ner_hybrid,edgar_0001040161_000104016124000010_sanjoseleaseamendmentex1019,tenant_name,FP_FN_wrong_value,pixelworks inc,delaware limited liability company
ner_hybrid,edgar_0001040161_000104016124000010_sanjoseleaseamendmentex1019,property_address,FP_FN_wrong_value,226 airport parkway san jose california,oregon
ner_hybrid,edgar_0001040161_000104016124000010_sanjoseleaseamendmentex1019,property_type,FN_missed,commercial,
ner_hybrid,edgar_0001040161_000104016124000010_sanjoseleaseamendmentex1019,premises_area_sqft,FN_missed,10051.0,
ner_hybrid,edgar_0001040161_000104016124000010_sanjoseleaseamendmentex1019,base_rent_amount,FN_missed,22568.0,
ner_hybrid,edgar_0001040161_000104016124000010_sanjoseleaseamendmentex1019,rent_frequency,FN_missed,monthly,
ner_hybrid,edgar_0001074828_000165495422016732_knwn-ex1031,landlord_name,FP_FN_wrong_value,phil bosua,know labs inc
ner_hybrid,edgar_0001074828_000165495422016732_knwn-ex1031,tenant_name,FP_FN_wrong_value,know labs inc,tenants
ner_hybrid,edgar_0001074828_000165495422016732_knwn-ex1031,property_type,FN_missed,residential,
ner_hybrid,edgar_0001074828_000165495422016732_knwn-ex1031,premises_area_sqft,FN_missed,1700.0,
ner_hybrid,edgar_0001074828_000165495422016732_knwn-ex1031,lease_start_date,FN_missed,2021-09-01,
ner_hybrid,edgar_0001074828_000165495422016732_knwn-ex1031,lease_end_date,FN_missed,2023-09-30,
ner_hybrid,edgar_0001074828_000165495422016732_knwn-ex1031,term_length_months,FN_missed,25,
ner_hybrid,edgar_0001074828_000165495422016732_knwn-ex1031,base_rent_amount,FN_missed,7000.0,
ner_hybrid,edgar_0001074828_000165495422016732_knwn-ex1031,rent_frequency,FN_missed,monthly,
ner_hybrid,edgar_0001075531_000107553122000046_saleleasebackspaexredacted,landlord_name,FP_hallucinated,,d
ner_hybrid,edgar_0001075531_000107553122000046_saleleasebackspaexredacted,tenant_name,FP_hallucinated,,i
ner_hybrid,edgar_0001075531_000107553122000046_saleleasebackspaexredacted,property_address,FP_hallucinated,,amsterdam
ner_hybrid,edgar_0001075531_000107553122000046_saleleasebackspaexredacted,lease_start_date,FN_missed,2022-12-14,
ner_hybrid,edgar_0001075531_000107553122000046_saleleasebackspaexredacted,base_rent_amount,FN_missed,1631422.27,
ner_hybrid,edgar_0001075531_000107553122000046_saleleasebackspaexredacted,rent_frequency,FN_missed,annual,
ner_hybrid,edgar_0001095315_000109531522000095_freeportlease-pfswebexecut,landlord_name,FP_FN_wrong_value,crp ai freeport parkway owner l p,par
ner_hybrid,edgar_0001095315_000109531522000095_freeportlease-pfswebexecut,tenant_name,FP_FN_wrong_value,priority fulfillment services inc,l
ner_hybrid,edgar_0001095315_000109531522000095_freeportlease-pfswebexecut,property_address,FP_FN_wrong_value,4401 regent boulevard irving texas 75063,l
ner_hybrid,edgar_0001095315_000109531522000095_freeportlease-pfswebexecut,property_type,FN_missed,commercial,
ner_hybrid,edgar_0001095315_000109531522000095_freeportlease-pfswebexecut,premises_area_sqft,FN_missed,186900.0,
ner_hybrid,edgar_0001095315_000109531522000095_freeportlease-pfswebexecut,lease_start_date,FN_missed,2023-07-01,
ner_hybrid,edgar_0001095315_000109531522000095_freeportlease-pfswebexecut,term_length_months,FN_missed,124,
ner_hybrid,edgar_0001095315_000109531522000095_freeportlease-pfswebexecut,base_rent_amount,FN_missed,166652.5,
ner_hybrid,edgar_0001095315_000109531522000095_freeportlease-pfswebexecut,rent_frequency,FN_missed,monthly,
ner_hybrid,edgar_0001131312_000121390024024404_f10k2023ex10-4-zionoil,landlord_name,FP_FN_wrong_value,hartman spe llc,zion oil
ner_hybrid,edgar_0001131312_000121390024024404_f10k2023ex10-4-zionoil,tenant_name,FP_FN_wrong_value,zion oil gas inc,in
ner_hybrid,edgar_0001131312_000121390024024404_f10k2023ex10-4-zionoil,property_address,FP_FN_wrong_value,12655 n central expressway dallas texas 75243,delaware
ner_hybrid,edgar_0001131312_000121390024024404_f10k2023ex10-4-zionoil,property_type,FN_missed,commercial,
ner_hybrid,edgar_0001131312_000121390024024404_f10k2023ex10-4-zionoil,premises_area_sqft,FN_missed,8774.0,
ner_hybrid,edgar_0001131312_000121390024024404_f10k2023ex10-4-zionoil,lease_start_date,FN_missed,2023-06-01,
ner_hybrid,edgar_0001131312_000121390024024404_f10k2023ex10-4-zionoil,lease_end_date,FN_missed,2024-12-31,
ner_hybrid,edgar_0001131312_000121390024024404_f10k2023ex10-4-zionoil,term_length_months,FN_missed,19,
ner_hybrid,edgar_0001131312_000121390024024404_f10k2023ex10-4-zionoil,base_rent_amount,FN_missed,7677.25,
ner_hybrid,edgar_0001131312_000121390024024404_f10k2023ex10-4-zionoil,rent_frequency,FN_missed,monthly,
ner_hybrid,edgar_0001279620_000121390022077621_ea169621ex10-3-zonedpro,landlord_name,FP_FN_wrong_value,zp re mi woodward llc,or
ner_hybrid,edgar_0001279620_000121390022077621_ea169621ex10-3-zonedpro,tenant_name,FP_FN_wrong_value,rapid fish 2 llc,property
ner_hybrid,edgar_0001279620_000121390022077621_ea169621ex10-3-zonedpro,property_address,FP_FN_wrong_value,23600 23616 23622 and 23634 woodward ave pleasant ridge mi 48069,e
ner_hybrid,edgar_0001279620_000121390022077621_ea169621ex10-3-zonedpro,property_type,FN_missed,commercial,
ner_hybrid,edgar_0001279620_000121390022077621_ea169621ex10-3-zonedpro,premises_area_sqft,FN_missed,5172.0,
ner_hybrid,edgar_0001279620_000121390022077621_ea169621ex10-3-zonedpro,lease_start_date,FN_missed,2022-12-01,
ner_hybrid,edgar_0001279620_000121390022077621_ea169621ex10-3-zonedpro,term_length_months,FN_missed,180,
ner_hybrid,edgar_0001279620_000121390022077621_ea169621ex10-3-zonedpro,base_rent_amount,FN_missed,40318.82,
ner_hybrid,edgar_0001279620_000121390022077621_ea169621ex10-3-zonedpro,rent_frequency,FN_missed,monthly,
ner_hybrid,edgar_0001279620_000121390023039488_f10q0323ex10-4-zonedprop,landlord_name,FP_FN_wrong_value,zp re mi woodward llc,ra
ner_hybrid,edgar_0001279620_000121390023039488_f10q0323ex10-4-zonedprop,tenant_name,FP_FN_wrong_value,rapid fish llc,z
ner_hybrid,edgar_0001279620_000121390023039488_f10q0323ex10-4-zonedprop,property_address,FP_FN_wrong_value,23622 and 23616 woodward ave pleasant ridge mi 48069,michigan
ner_hybrid,edgar_0001279620_000121390023039488_f10q0323ex10-4-zonedprop,property_type,FN_missed,industrial,
ner_hybrid,edgar_0001279620_000121390023039488_f10q0323ex10-4-zonedprop,lease_start_date,FN_missed,2022-12-01,
ner_hybrid,edgar_0001350102_000121390023031708_ea177087ex10-2-ascentsolar,tenant_name,FP_FN_wrong_value,ascent solar technologies inc,as
ner_hybrid,edgar_0001350102_000121390023031708_ea177087ex10-2-ascentsolar,property_type,FN_missed,industrial,
ner_hybrid,edgar_0001350102_000121390023031708_ea177087ex10-2-ascentsolar,lease_start_date,FN_missed,2023-04-17,
ner_hybrid,edgar_0001350102_000121390023031708_ea177087ex10-2-ascentsolar,base_rent_amount,FN_missed,52000.0,
ner_hybrid,edgar_0001350102_000121390023031708_ea177087ex10-2-ascentsolar,rent_frequency,FN_missed,monthly,
ner_hybrid,edgar_0001365388_000154812323000082_ex10-26,lease_start_date,FN_missed,2023-02-01,
ner_hybrid,edgar_0001365388_000154812323000082_ex10-26,lease_end_date,FN_missed,2024-01-31,
ner_hybrid,edgar_0001365388_000154812323000082_ex10-26,term_length_months,FN_missed,12,
ner_hybrid,edgar_0001365388_000154812323000082_ex10-26,base_rent_amount,FN_missed,1291.36,
ner_hybrid,edgar_0001365388_000154812323000082_ex10-26,rent_frequency,FN_missed,monthly,
ner_hybrid,edgar_0001376339_000137633924000009_a102d-20240126leasefourtha,landlord_name,FP_FN_wrong_value,georgia re fields llc,georgia r
ner_hybrid,edgar_0001376339_000137633924000009_a102d-20240126leasefourtha,tenant_name,FP_FN_wrong_value,mimedx group inc,f
ner_hybrid,edgar_0001376339_000137633924000009_a102d-20240126leasefourtha,premises_area_sqft,FN_missed,79854.0,
ner_hybrid,edgar_0001376339_000137633924000009_a102d-20240126leasefourtha,lease_start_date,FN_missed,2013-01-25,
ner_hybrid,edgar_0001391135_000109690623000958_lsfp-ex10z77,landlord_name,FP_FN_wrong_value,centerpoint unlimited limited liability company,oculus crs
ner_hybrid,edgar_0001391135_000109690623000958_lsfp-ex10z77,tenant_name,FP_FN_wrong_value,lifted liquids inc,llc
ner_hybrid,edgar_0001391135_000109690623000958_lsfp-ex10z77,property_address,FP_FN_wrong_value,16178 us hwy 550 aztec san juan county new mexico,a
ner_hybrid,edgar_0001391135_000109690623000958_lsfp-ex10z77,lease_start_date,FN_missed,2022-11-26,
ner_hybrid,edgar_0001391135_000109690624000671_lsfp-ex1089,property_type,FN_missed,industrial,
ner_hybrid,edgar_0001391135_000109690624000671_lsfp-ex1089,premises_area_sqft,FN_missed,2205.0,
ner_hybrid,edgar_0001391135_000109690624000671_lsfp-ex1089,lease_start_date,FN_missed,2024-03-01,
ner_hybrid,edgar_0001391135_000109690624000671_lsfp-ex1089,lease_end_date,FN_missed,2025-02-28,
ner_hybrid,edgar_0001391135_000109690624000671_lsfp-ex1089,term_length_months,FN_missed,12,
ner_hybrid,edgar_0001391135_000109690624000671_lsfp-ex1089,base_rent_amount,FN_missed,2500.0,
ner_hybrid,edgar_0001391135_000109690624000671_lsfp-ex1089,rent_frequency,FN_missed,monthly,
ner_hybrid,edgar_0001398805_000168316824001808_beam-ex1001,landlord_name,FP_FN_wrong_value,cre south 25th associates llc,as
ner_hybrid,edgar_0001398805_000168316824001808_beam-ex1001,tenant_name,FP_FN_wrong_value,beam global,gl
ner_hybrid,edgar_0001398805_000168316824001808_beam-ex1001,property_address,FP_FN_wrong_value,2600 south 25th street broadview il 60155,delaware
ner_hybrid,edgar_0001398805_000168316824001808_beam-ex1001,property_type,FN_missed,industrial,
ner_hybrid,edgar_0001398805_000168316824001808_beam-ex1001,premises_area_sqft,FN_missed,15582.0,
ner_hybrid,edgar_0001398805_000168316824001808_beam-ex1001,lease_start_date,FN_missed,2024-02-01,
ner_hybrid,edgar_0001398805_000168316824001808_beam-ex1001,lease_end_date,FN_missed,2029-01-31,
ner_hybrid,edgar_0001398805_000168316824001808_beam-ex1001,term_length_months,FN_missed,60,
ner_hybrid,edgar_0001398805_000168316824001808_beam-ex1001,base_rent_amount,FN_missed,28350.0,
ner_hybrid,edgar_0001398805_000168316824001808_beam-ex1001,rent_frequency,FN_missed,monthly,
ner_hybrid,edgar_0001415813_000168316823004406_unmonde-ex1004,tenant_name,FP_FN_wrong_value,un monde international worldwide ltd,canada telephone
ner_hybrid,edgar_0001415813_000168316823004406_unmonde-ex1004,property_type,FN_missed,commercial,
ner_hybrid,edgar_0001415813_000168316823004406_unmonde-ex1004,lease_start_date,FN_missed,2023-05-01,
ner_hybrid,edgar_0001450704_000168316822008581_vivakor-ex1001,tenant_name,FP_FN_wrong_value,vivaventures remediation corp,w p
ner_hybrid,edgar_0001450704_000168316822008581_vivakor-ex1001,property_type,FN_missed,industrial,
ner_hybrid,edgar_0001450704_000168316822008581_vivakor-ex1001,lease_start_date,FN_missed,2022-12-15,
ner_hybrid,edgar_0001450704_000168316822008581_vivakor-ex1001,lease_end_date,FN_missed,2033-06-14,
ner_hybrid,edgar_0001450704_000168316822008581_vivakor-ex1001,term_length_months,FN_missed,126,
ner_hybrid,edgar_0001453687_000145368724000036_exhibit1011aleaseagreement,landlord_name,FP_FN_wrong_value,704 quince orchard owner llc,q
ner_hybrid,edgar_0001453687_000145368724000036_exhibit1011aleaseagreement,tenant_name,FP_FN_wrong_value,cartesian therapeutics inc,llc
ner_hybrid,edgar_0001453687_000145368724000036_exhibit1011aleaseagreement,property_address,FP_FN_wrong_value,704 quince orchard road gaithersburg maryland,quin
ner_hybrid,edgar_0001453687_000145368724000036_exhibit1011aleaseagreement,property_type,FN_missed,commercial,
ner_hybrid,edgar_0001453687_000145368724000036_exhibit1011aleaseagreement,premises_area_sqft,FN_missed,4762.0,
ner_hybrid,edgar_0001453687_000145368724000036_exhibit1011aleaseagreement,lease_start_date,FN_missed,2018-11-01,
ner_hybrid,edgar_0001453687_000145368724000036_exhibit1011aleaseagreement,lease_end_date,FN_missed,2024-05-01,
ner_hybrid,edgar_0001453687_000145368724000036_exhibit1011aleaseagreement,term_length_months,FN_missed,66,
ner_hybrid,edgar_0001453687_000145368724000036_exhibit1011aleaseagreement,rent_frequency,FN_missed,annual,
ner_hybrid,edgar_0001453687_000145368724000036_exhibit1012leasebetween749,tenant_name,FP_FN_wrong_value,cartesian therapeutics inc,in
ner_hybrid,edgar_0001453687_000145368724000036_exhibit1012leasebetween749,property_type,FN_missed,commercial,
ner_hybrid,edgar_0001453687_000145368724000036_exhibit1012leasebetween749,premises_area_sqft,FN_missed,19199.0,
ner_hybrid,edgar_0001453687_000145368724000036_exhibit1012leasebetween749,lease_start_date,FN_missed,2024-02-28,
ner_hybrid,edgar_0001453687_000145368724000036_exhibit1012leasebetween749,lease_end_date,FN_missed,2031-02-28,
ner_hybrid,edgar_0001453687_000145368724000036_exhibit1012leasebetween749,term_length_months,FN_missed,84,
ner_hybrid,edgar_0001453687_000145368724000036_exhibit1012leasebetween749,base_rent_amount,FN_missed,75196.08,
ner_hybrid,edgar_0001453687_000145368724000036_exhibit1012leasebetween749,rent_frequency,FN_missed,monthly,
ner_hybrid,edgar_0001551986_000155198622000102_ex-1019meterslease,property_address,FP_hallucinated,,cr
ner_hybrid,edgar_0001551986_000155198622000102_ex-1019meterslease,property_type,FN_missed,commercial,
ner_hybrid,edgar_0001551986_000155198622000102_ex-1019meterslease,premises_area_sqft,FN_missed,7418.0,
ner_hybrid,edgar_0001553264_000168316822008699_aquapower-ex1011,tenant_name,FP_FN_wrong_value,tradition logistics l l c,lp
ner_hybrid,edgar_0001553264_000168316822008699_aquapower-ex1011,property_address,FP_FN_wrong_value,333 south franklin road indianapolis indiana,in
ner_hybrid,edgar_0001553264_000168316822008699_aquapower-ex1011,property_type,FN_missed,industrial,
ner_hybrid,edgar_0001553264_000168316822008699_aquapower-ex1011,premises_area_sqft,FN_missed,389319.0,
ner_hybrid,edgar_0001553264_000168316822008699_aquapower-ex1011,lease_start_date,FN_missed,2022-12-01,
ner_hybrid,edgar_0001553264_000168316822008699_aquapower-ex1011,base_rent_amount,FN_missed,126528.68,
ner_hybrid,edgar_0001553264_000168316822008699_aquapower-ex1011,rent_frequency,FN_missed,monthly,
ner_hybrid,edgar_0001617553_000161755322000054_ex101terminationofleaseagr,tenant_name,FP_FN_wrong_value,ziprecruiter inc,llc
ner_hybrid,edgar_0001617553_000161755322000054_ex101terminationofleaseagr,property_address,FP_FN_wrong_value,40 east rio salado tempe arizona 85281,delaware
ner_hybrid,edgar_0001617553_000161755322000054_ex101terminationofleaseagr,property_type,FN_missed,commercial,
ner_hybrid,edgar_0001617553_000161755322000054_ex101terminationofleaseagr,premises_area_sqft,FN_missed,27135.0,
ner_hybrid,edgar_0001617553_000161755322000054_ex101terminationofleaseagr,lease_start_date,FN_missed,2016-11-08,
ner_hybrid,edgar_0001617553_000161755322000054_ex101terminationofleaseagr,lease_end_date,FN_missed,2023-01-15,
ner_hybrid,edgar_0001650164_000165016423000159_ex101toastleasetermination,landlord_name,FN_missed,are ma region no 88 tenant llc,
ner_hybrid,edgar_0001650164_000165016423000159_ex101toastleasetermination,property_address,FP_FN_wrong_value,401 park drive boston massachusetts,ma
ner_hybrid,edgar_0001650164_000165016423000159_ex101toastleasetermination,property_type,FN_missed,commercial,
ner_hybrid,edgar_0001650164_000165016423000159_ex101toastleasetermination,premises_area_sqft,FN_missed,133789.0,
ner_hybrid,edgar_0001650164_000165016423000159_ex101toastleasetermination,lease_start_date,FN_missed,2015-06-12,
ner_hybrid,edgar_0001650164_000165016423000159_ex101toastleasetermination,lease_end_date,FN_missed,2023-06-30,
ner_hybrid,edgar_0001689375_000168937524000016_ex1014entrada-idbleaseagre,landlord_name,FP_FN_wrong_value,idb 17 19 drydock limited partnership,delaware limited partnership
ner_hybrid,edgar_0001689375_000168937524000016_ex1014entrada-idbleaseagre,tenant_name,FP_FN_wrong_value,entrada therapeutics inc,e
ner_hybrid,edgar_0001689375_000168937524000016_ex1014entrada-idbleaseagre,property_address,FP_FN_wrong_value,one design center place boston massachusetts,delaware
ner_hybrid,edgar_0001689375_000168937524000016_ex1014entrada-idbleaseagre,property_type,FN_missed,commercial,
